0.022900	 0.011480	 1.000100	 0.497380	 0.013099	 1.250058
0.023000	 0.011530	 1.000101	 0.497357	 0.013213	 1.250058
0.023100	 0.011580	 1.000102	 0.497334	 0.013328	 1.250058
0.023200	 0.011629	 1.000104	 0.497312	 0.013442	 1.250058
0.023300	 0.011679	 1.000105	 0.497288	 0.013558	 1.250059
0.023400	 0.011729	 1.000106	 0.497265	 0.013673	 1.250059
0.023500	 0.011778	 1.000108	 0.497242	 0.013790	 1.250059
0.023600	 0.011828	 1.000109	 0.497219	 0.013906	 1.250059
0.023700	 0.011878	 1.000111	 0.497195	 0.014023	 1.250060
0.023800	 0.011928	 1.000112	 0.497172	 0.014141	 1.250060
0.023900	 0.011977	 1.000113	 0.497148	 0.014259	 1.250060
0.024000	 0.012027	 1.000115	 0.497124	 0.014378	 1.250060
0.024100	 0.012077	 1.000116	 0.497101	 0.014497	 1.250061
0.024200	 0.012126	 1.000118	 0.497077	 0.014617	 1.250061
0.024300	 0.012176	 1.000119	 0.497053	 0.014737	 1.250061
0.024400	 0.012226	 1.000121	 0.497029	 0.014857	 1.250061
0.024500	 0.012276	 1.000122	 0.497004	 0.014978	 1.250062
0.024600	 0.012325	 1.000124	 0.496980	 0.015100	 1.250062
0.024700	 0.012375	 1.000125	 0.496956	 0.015222	 1.250062
0.024800	 0.012425	 1.000127	 0.496931	 0.015344	 1.250062
0.024900	 0.012474	 1.000128	 0.496907	 0.015467	 1.250063
0.025000	 0.012524	 1.000130	 0.496882	 0.015591	 1.250063
0.025100	 0.012574	 1.000131	 0.496857	 0.015715	 1.250063
0.025200	 0.012623	 1.000133	 0.496832	 0.015839	 1.250063
0.025300	 0.012673	 1.000134	 0.496807	 0.015964	 1.250064
0.025400	 0.012723	 1.000136	 0.496782	 0.016090	 1.250064
0.025500	 0.012772	 1.000138	 0.496757	 0.016215	 1.250064
0.025600	 0.012822	 1.000139	 0.496732	 0.016342	 1.250064
0.025700	 0.012872	 1.000141	 0.496706	 0.016469	 1.250065
0.025800	 0.012921	 1.000143	 0.496681	 0.016596	 1.250065
0.025900	 0.012971	 1.000144	 0.496655	 0.016724	 1.250065
0.026000	 0.013021	 1.000146	 0.496630	 0.016852	 1.250065
0.026100	 0.013070	 1.000148	 0.496604	 0.016981	 1.250066
0.026200	 0.013120	 1.000149	 0.496578	 0.017110	 1.250066
0.026300	 0.013170	 1.000151	 0.496552	 0.017240	 1.250066
0.026400	 0.013219	 1.000153	 0.496526	 0.017370	 1.250066
0.026500	 0.013269	 1.000154	 0.496500	 0.017500	 1.250067
0.026600	 0.013319	 1.000156	 0.496474	 0.017632	 1.250067
0.026700	 0.013368	 1.000158	 0.496447	 0.017763	 1.250067
0.026800	 0.013418	 1.000160	 0.496421	 0.017895	 1.250067
0.026900	 0.013468	 1.000162	 0.496394	 0.018028	 1.250068
0.027000	 0.013517	 1.000163	 0.496368	 0.018161	 1.250068
0.027100	 0.013567	 1.000165	 0.496341	 0.018295	 1.250068
0.027200	 0.013617	 1.000167	 0.496314	 0.018429	 1.250068
0.027300	 0.013666	 1.000169	 0.496287	 0.018563	 1.250069
0.027400	 0.013716	 1.000171	 0.496260	 0.018698	 1.250069
0.027500	 0.013765	 1.000173	 0.496233	 0.018833	 1.250069
0.027600	 0.013815	 1.000174	 0.496206	 0.018969	 1.250069
0.027700	 0.013865	 1.000176	 0.496179	 0.019106	 1.250070
0.027800	 0.013914	 1.000178	 0.496151	 0.019243	 1.250070
0.027900	 0.013964	 1.000180	 0.496124	 0.019380	 1.250070
0.028000	 0.014014	 1.000182	 0.496096	 0.019518	 1.250070
0.028100	 0.014063	 1.000184	 0.496069	 0.019656	 1.250071
0.028200	 0.014113	 1.000186	 0.496041	 0.019795	 1.250071
0.028300	 0.014162	 1.000188	 0.496013	 0.019934	 1.250071
0.028400	 0.014212	 1.000190	 0.495985	 0.020074	 1.250071
0.028500	 0.014262	 1.000192	 0.495957	 0.020214	 1.250072
